SMILES,pchembl_value
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)cccc5[nH]4)c3c2)c1,7.15
Cn1ncc2cc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)ccc21,7.15
CC(C)C[C@H](COCc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.15
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N1CCNCC1,7.14
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(F)cc6)cncc5[nH]4)c3c2)c1)C1CCC1,7.14
c1cncc(-c2cc3c(-c4nc5ccccc5[nH]4)n[nH]c3cn2)c1,7.14
CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(Cl)s6)cncc5[nH]4)c3n2)c1,7.14
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(Cl)s6)cncc5[nH]4)c3n2)c1)C1CCC1,7.14
c1cncc(-c2ccnc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CN7CCCC7)c6)cc45)cc23)c1,7.14
N[C@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,7.14
Cc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)c(C)c1,7.14
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4cccc(O)c4)s3)cccc2s1,7.14
CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Cc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,7.14
c1coc(CCNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,7.13
COc1ccc2c3ccnc(C)c3n(CCCNC(C)=O)c2c1,7.13
NC(=O)C[C@H]1CC[C@H](Nc2c(CO)cnc3ccc(-c4cc(Cl)c(O)c(Cl)c4)nc23)CC1,7.13
Fc1cccc(-c2cncc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCCCC7)c6)cc45)cc23)c1,7.13
O=C(Nc1cncc(-c2cc3c(-c4cc5c(-c6ccc(F)cc6)nccc5[nH]4)n[nH]c3cn2)c1)C1CC1,7.13
O=c1oc2cc(O)ccc2c2c1[nH]c1ccccc12,7.13
COc1cccc(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCC(C(=O)O)CC3)n2)c1,7.13
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1F,7.13
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3c(cnn3C)c2)C(=O)N1,7.13
c1nc(NCC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,7.12
COc1c(O)ccc2c(=O)c3c(O)cc4c(c3[nH]c12)C=CC(C)(C)O4,7.12
Cc1cc(-c2c[nH]c3cnccc23)ccn1,7.12
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(Cl)c3)n2n1,7.12
CCCn1cc(-c2csc(-c3cncc(NC(=O)C4CC4)c3)c2)cn1,7.12
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1)C1CC1,7.12
c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)cncc5[nH]4)c3c2)c1,7.12
CCC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccsc6)cccc5[nH]4)c3c2)c1,7.12
FC1(F)CCN(Cc2cncc(-c3cnc4[nH]nc(-c5cc6c(-c7ccncc7)cccc6[nH]5)c4c3)c2)C1,7.12
CN(C)CCNc1cc(F)cc(-c2cccc3[nH]c(-c4n[nH]c5ccc(-c6cncnc6)nc45)cc23)c1,7.12
CS(=O)(=O)NCc1cc(F)cc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncnc6)nc45)cc23)c1,7.12
COc1ccc(-c2n[nH]c3ncc(-c4ccc(OC)c(OC)c4)cc23)cc1,7.12
Nc1cc(-c2ccc3oc(Cl)cc3c2)cc(N)n1,7.12
O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCCO2,7.12
CC(C)C[C@H](COCc1ccc(F)cc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.12
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]cnc3c2)C(=O)N1,7.12
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,7.11
O/N=C/c1cccc(-c2cnc3ccc(Cl)nn23)c1,7.11
CC(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccnc6)cccc5[nH]4)n[nH]c3cn2)c1,7.11
Cc1cc(-c2ccc3occc3c2)cc(N)n1,7.11
O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2c(c1)CCO2,7.11
Nc1ncnc2c1sc1ncnc(N)c12,7.1
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,7.1
Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,7.1
COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,7.1
COc1ccc(C2=NNc3cccc4c(OC)ccc2c34)cc1OC,7.1
CCCC(=O)Nc1n[nH]c2ccc(-c3cccc(F)c3F)cc12,7.1
OCCC(Nc1nc2ccc(-c3ccncc3)cc2s1)c1ccccc1,7.1
Brc1ccc(CNc2nccc(-c3ccc4c(c3)OCO4)n2)cc1Br,7.1
COC(=N)c1nc2ccc3ncnc(N(C)c4ccc(OC)cc4)c3c2s1,7.1
Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1,7.1
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(C=O)c3)n2n1,7.1
Fc1cccc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCC(F)(F)C7)c6)cc45)nc23)c1,7.1
Cc1ncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cccc5[nH]4)c3n2)n1C,7.1
COc1c(O)cc2c3c1-c1ccccc1CC3NC2=O,7.1
COCC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C1CCCCC1,7.1
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncn(C)c3c2)C(=O)N1,7.1
Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,7.09
COc1ccc2c3ccnc(C)c3n(CC#N)c2c1,7.09
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3c2)c1)C1CCCC1,7.09
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cccc5[nH]4)c3n2)c1,7.09
c1coc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,7.08
COc1ccc2c3ccnc(C)c3n(CCCCC(N)=O)c2c1,7.08
CN(C)Cc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccsc6)cccc5[nH]4)c3c2)c1,7.08
c1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccs6)cccc5[nH]4)c3c2)c1,7.08
Cc1ccncc1-c1cnc2[nH]nc(-c3nc4c(-c5cc(F)cc(CNS(C)(=O)=O)c5)nccc4[nH]3)c2c1,7.08
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cccc5[nH]4)c3c2)c1,7.08
O=C1NC(N[C@H]2CN3CCC2CC3)=N/C1=C\c1ccc2ncsc2c1,7.08
Oc1ccc(-c2c[nH]c3ncc(-c4ccc(-c5nnn[nH]5)cc4)cc23)cc1,7.07
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccc6F)ccnc5[nH]4)c3n2)c1)C(F)(F)F,7.07
c1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccnc6)cncc5[nH]4)c3c2)c1,7.07
COc1c2c(nn1C)CN(C(C)C)C(=O)CCCn1cc(c(C(F)(F)F)n1)-c1c[nH]c3ncc-2cc13,7.07
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccnc(Cl)c4)s3)cccc2s1,7.07
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccccc4O)s3)c(Cl)ccc2s1,7.07
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3nn(C)cc3c2)C(=O)N1C,7.07
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]ncc3c2)C(=O)N1,7.06
Cn1cc(-c2ccncc2)c2ccncc21,7.05
Cc1nccc2c1[nH]c1cc(O)ccc12,7.05
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(N6CCCCC6)ccnc5[nH]4)c3n2)c1,7.05
NC(=O)c1cc2c(-c3cc(N)c(C(=O)NC4CC4)s3)cccc2s1,7.05
COC(=O)CCOc1ccc2c(c1)[nH]c1c(C)nccc12,7.05
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccccc1Cl,7.04
CCCCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccoc6)cncc5[nH]4)c3n2)c1,7.04
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(Cl)s6)nccc5[nH]4)c3n2)c1)C1CCC1,7.04
CN(C)Cc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cccc(F)c6)nccc5[nH]4)c3c2)c1,7.04
CN(c1nccc(-c2cnn3ncccc23)n1)C1CC1,7.04
Brc1cnc2[nH]nc(-c3cncnc3)c2c1,7.04
Cc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,7.03
Nc1cc(-c2c[nH]c3c(Cl)cccc23)ccn1,7.03
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(S(C)(=O)=O)c3)n2n1,7.03
CN1CCN(c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)nc45)nc23)CC1,7.03
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccc(F)c6)nccc5[nH]4)c3c2)c1,7.03
CN1C(=O)/C(=C/c2ccc3c(c2)OCO3)N=C1Nc1ccccc1,7.03
CN1CCN(C(=O)c2ccc(NC(=O)Nc3nc4ccc(O)cc4s3)cc2)CC1,7.03
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4cccc(N)c4)s3)c(Cl)ccc2s1,7.03
Cn1cnc2ccc(/C=C3\N=C(NC4CCCCC4)NC3=O)cc21,7.03
CO[C@H]1CC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,7.03
CS(=O)(=O)NCc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncnc6)cc45)nc23)c1,7.02
COCCCNc1cc(-c2ccc3occc3c2)cc(N)n1,7.02
NC(=O)c1cc2c(-c3ccc(C(=O)NCC4CC4)s3)cccc2s1,7.02
C[C@@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C1CCCCC1,7.02
CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.01
COC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,7.01
COc1ccc2c3ccnc(C)c3n(CCCN(C)C(C)=O)c2c1,7.01
COC(=O)CCCCn1c2cc(OC)ccc2c2ccnc(C)c21,7.01
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](C(=O)N2CCOCC2)CC1,7.01
COc1cccc(N(C)c2nccc(-c3cnn4ncccc34)n2)c1,7.01
c1cncc(-c2ccc3[nH]nc(-c4nc5cnccc5[nH]4)c3n2)c1,7.01
CC(C)(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(F)s6)ccnc5[nH]4)c3c2)c1,7.01
CS(=O)(=O)NCc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(OCc7ccccc7)c6)cc45)cc23)c1,7.01
O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2[nH]cnc2c1,7.01
O=C1NC(Nc2ccc(F)cc2)=N/C1=C\c1ccc2ncsc2c1,7.01
COc1ccc(-c2c[nH]c3ncc(NCc4cc(F)cc(F)c4)cc23)cc1,7.01
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7
CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,7
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,7
CN(C)C1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,7
CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,7
Nc1ncnc2sc3c(c12)-c1ccc(NC(=O)Nc2ccccc2)cc1CC3,7
CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CCC(N)C3)c21,7
NC(=O)Cn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,7
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(Cl)cc1,7
Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,7
O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,7
Cc1c(-c2ccc3[nH]nc(N)c3c2)nnn1Cc1ccccc1,7
O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,7
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,7
N#Cc1ccc2c(c1)C(c1ccc3c(n1)CCCC3O)C(=O)N2,7
c1cncc(-c2csc(-c3cncs3)c2)c1,7
O=C1NC(=S)S/C1=C\c1ccc2c(c1)CCO2,7
Nc1cncc(-c2cc(-c3cccnc3)cs2)c1,7
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CO)CC1,7
CCN1/C(=C\C(C)=O)Sc2ccc(OC)cc21,7
CC(=O)N1CC[C@H](n2c(C)nc3ccc(-c4ccncc4)nc32)C1,7
c1cncc(-c2ccnc3[nH]c(-c4n[nH]c5cnc(-c6cncnc6)cc45)cc23)c1,7
CC(C)CC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)cncc5[nH]4)n[nH]c3cn2)c1,7
CS(=O)(=O)NCc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)Cc7ccccc7)c6)nc45)cc23)c1,7
CN(CCCC(F)(F)F)c1nccc(-c2cnn3ncccc23)n1,7
COc1ccc(-c2cc(N)nc(N)n2)cc1,7
NC(=O)c1cc2c(-c3ccc(C(=O)N[C@H](CO)Cc4ccccc4)s3)cccc2s1,7
O=C1NC(NCc2ccncc2)=N/C1=C\c1ccc2ncsc2c1,7
CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.99
N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,6.99
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,6.98
CNC(=O)c1ccc(Nc2nc(OC3CCCC3)c3c(-c4ccc5nc(C)oc5c4)c[nH]c3n2)c(OC)c1,6.98
NS(=O)(=O)c1ccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)cc1,6.98
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N1CCOCC1,6.98
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4cccc(O)c4)s3)c(Cl)ccc2s1,6.98
O=C1NC(NC2CCCC2)=N/C1=C\c1ccc2ncsc2c1,6.98
CN1CCCC(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,6.98
FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3ccc4c(c3)OCO4)n2)c1,6.97
CNC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,6.97
Cc1cc(-c2ccc3ncc4nnn(Cc5ccc(F)cc5)c4c3c2)ccn1,6.97
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccccc1F,6.97
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1ccncc1,6.97
c1ccc(Cn2cc(-c3ccncc3)c3ccncc32)cc1,6.97
CCOC(=O)c1cnc2ccc(-c3ccnc(N)c3)nc2c1N[C@H]1CC[C@H](CN2CCCC2)CC1,6.97
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,6.97
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)cc1F,6.97
CC(=O)/C=C1\Sc2ccc(O)cc2N1CCc1ccccc1,6.97
CC[C@@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.97
O=C1NC(NC2COC2)=N/C1=C\c1ccc2ncsc2c1,6.97
CCn1c(-c2nonc2N)nc2cnccc21,6.96
c1cc(-c2cn(CCCN3CCOCC3)c3cnccc23)ccn1,6.96
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(/C=N/O)c3)n2n1,6.96
CC(=O)Nc1cccc(Nc2ccc3ncc(-c4cccc(Cl)c4)n3n2)c1,6.96
COc1ccc(/C=C2\SC(=S)NC2=O)cc1C#C[Si](C)(C)C,6.96
c1cc(-c2cn(CC3CC3)c3cnccc23)ccn1,6.96
CC1CCCN1c1nccc(-c2cnn3ncccc23)n1,6.96
COc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,6.96
CSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,6.96
NCn1c(-c2nonc2N)nc2cnccc21,6.96
Cc1nc2ccc(/C=C3\N=C(NC4CCCCCC4)NC3=O)cc2s1,6.96
COC(=O)CCCCCn1c2cc(OC)ccc2c2ccnc(C)c21,6.95
O=c1c2c(ccc3nc(-c4cnccn4)sc32)ncn1Cc1ccccc1,6.95
CO[C@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.95
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3[nH]cnc3c2)C(=O)N1C,6.95
COC(=O)c1ccc(C)c(NC(=O)c2cc3cnc(OC)nc3[nH]c2=O)c1,6.94
CCOC(=O)c1cnc2ccc(-c3ccnc(N)c3)nc2c1N[C@H]1CC[C@H](CN2CCCCC2)CC1,6.94
Cn1cc(-c2ccc3occ(-c4cccc(-c5cc[nH]n5)c4)c3n2)cn1,6.94
C[C@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,6.94
Cc1cnn2ncc(-c3ccnc(N(C)C)n3)c2c1,6.94
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1F,6.94
NC(=O)c1cc2c(-c3ccc(C(=O)NCCn4cc(CO)nn4)s3)cccc2s1,6.93
CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,6.92
Cc1nnc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,6.92
O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,6.92
O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12,6.92
CC[C@@H](CO)Nc1ccc2ncc(-c3cccc(SC)c3)n2n1,6.92
CC[C@@H](CO)/N=C/c1cccc(-c2cnc3ccc(N[C@@H](CC)CO)nn23)c1,6.92
CC(C)c1cnn2c(NCc3ccc(-c4ccccn4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc12,6.92
CCn1c(-c2cccc(F)c2F)c(C#N)c2c(N)nc(C)nc21,6.92
COc1nc(C)nc2[nH]cc(-c3ccnc(F)c3)c12,6.92
O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)CCCO2,6.92
CCCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,6.92
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.92
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4cccc(N)c4)s3)cccc2s1,6.92
Cc1ccc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)cc1C,6.92
O=C1NC(NCC(O)Cc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,6.92
CN1CC[C@](C)(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,6.92
COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)c([N+](=O)[O-])c4)c3c2s1,6.91
COc1ccc2c(c1)[nH]c1c(N3CCCC3c3ccccc3)nccc12,6.91
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N1CCC(C)CC1,6.91
O=C1NC(N[C@@H]2CCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,6.91
Oc1cnc2ccc(-c3ccncc3)cc2c1,6.9
COCCN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,6.9
NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,6.9
Cc1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c(C)c1,6.9
NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3ccncc3)ccc2c1=O,6.9
NCCC(C(=O)Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,6.9
Oc1c2ccccc2c2c3c(cccc13)N=N2,6.9
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,6.9
O=C(NCCc1cccs1)N1CC=C(c2c[nH]c3ncccc23)CC1,6.9
c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,6.9
CC(C)OC(=O)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,6.9
O=C(Nc1cccc(O)c1)c1cnc2[nH]cc(-c3ccc(O)cc3)c2c1,6.9
COc1ccc(-c2ccnc(N)c2)cc1,6.9
O=C1NC(NC(CF)c2ccccc2)=N/C1=C\c1ccc2ncsc2c1,6.9
O=C1NC(NCCc2ccccn2)=N/C1=C\c1ccc2ncsc2c1,6.9
O=C1NC(Nc2cccnc2)=N/C1=C\c1ccc2ncsc2c1,6.9
Clc1ccc(CNc2nccc(-c3ccc4[nH]ncc4c3)n2)cc1Cl,6.89
O=C(O)c1nc2cccnc2c2[nH]c3c(Br)cccc3c12,6.89
O=C1OCC/C1=C\c1ccc2ncsc2c1,6.89
COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)c(OC)c4)c3c2s1,6.89
Cn1cc(-c2csc(-c3cccnc3)c2)cn1,6.89
Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,6.89
O=C1NC(N2CCCCC2)=N/C1=C\c1ccc2c(c1)OCO2,6.89
Cc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1C,6.89
c1nc(NCC2CCCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,6.87
O=C(Nc1cccc(O)c1)Nc1nc2ccc(O)cc2s1,6.87
CN(C)c1nccc(-c2c[nH]c3ncccc23)n1,6.87
Nc1nccc(-c2cnn3ncccc23)n1,6.87
COC[C@@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,6.87
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,6.86
N#Cc1cccc2c(-c3ccnc(N)n3)c[nH]c12,6.86
CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6.86
COc1ccc2c3ccnc(C)c3n(CCC(N)=O)c2c1,6.86
COc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,6.86
Cn1cc(-c2ccc3occ(-c4cccc(-c5cn[nH]c5)c4)c3n2)cn1,6.86
COc1ccnn2ncc(-c3ccnc(N(C)C)n3)c12,6.86
Nc1cc(-c2ccc3sccc3c2)cc(N)n1,6.86
O=C1NC(NCC2CCOCC2)=N/C1=C\c1ccc2ncsc2c1,6.86
COc1ccc(Nc2ncnc3ccc4nc(C(N)=O)sc4c23)cc1,6.85
Cn1nc(-c2cnc(N)c(-c3ccc(C(N)=O)c(F)c3)n2)nc1C1(c2ccccc2)CC1,6.85
Cc1ccc([C@@H](C)n2nnc3cnc4ccc(-c5ccnc(C)c5)cc4c32)cc1,6.85
CCNC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,6.85
O=C(Nc1ccc(NS(=O)(=O)c2ccccc2)cc1)Nc1nc2ccc(O)cc2s1,6.85
Cn1ncc2cc(/C=C3\N=C(NC4CCCCC4)NC3=O)ccc21,6.85
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(F)c1,6.84
O=C1NC(NCCCn2ccnc2)=N/C1=C\c1ccc2ncsc2c1,6.84
CN(C)C(=N)c1nc2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2s1,6.83
Cn1cc(-c2cccc(-c3coc4ccc(-c5cnn(C)c5)nc34)c2)cn1,6.83
C[C@@H]1CCN(c2nccc(-c3cnn4ncccc34)n2)C1,6.83
COc1ccc2c3ccnc(C)c3n(CCCN)c2c1,6.82
CN(C)c1ncnc(-c2cnn3ncccc23)n1,6.82
O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc(O)c(O)c1,6.82
O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.82
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)cc1F)c1cc(O)c(O)c(O)c1,6.82
c1c[nH]c(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,6.81
COc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN(C)C)c4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1,6.81
O=C(Nc1ccc(NC(=O)c2ccccc2)cc1)Nc1nc2ccc(O)cc2s1,6.81
O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2nnsc2c1,6.81
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.81
CO[C@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.81
COC(=O)[C@@H](Cc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,6.81
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,6.8
